id,source_path,target_url,status_code,match_type,is_active,priority,source_type,source_ref,created_at,updated_at
74a3df22-1206-46a3-8b5d-61fa87b79f64,/blog/topic/kidnappings,/topics/true-crime,301,exact,true,300,taxonomy_route_policy,/blog/topic/kidnappings,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
5709542e-e8e5-42d0-a96b-b554609c8b91,/blog/topic/media-frenzy,,410,exact,true,300,taxonomy_route_policy,/blog/topic/media-frenzy,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
69cf3feb-f948-4984-8c9e-df2077d6e424,/blog/topic/murders,/topics/true-crime,301,exact,true,300,taxonomy_route_policy,/blog/topic/murders,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
298e1e25-cfca-4336-a031-314881cc2752,/blog/topic/scams-frauds,/topics/scams-hoaxes-cons,301,exact,true,300,taxonomy_route_policy,/blog/topic/scams-frauds,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
c050abc6-ef9e-48d8-9b4e-96fa427bf8cd,/blog/topic/scandals,,410,exact,true,300,taxonomy_route_policy,/blog/topic/scandals,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
684b836d-13c0-48b6-b8da-eb330ebc59ff,/blog/topic/serial-killers,/topics/true-crime,301,exact,true,300,taxonomy_route_policy,/blog/topic/serial-killers,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
3d4f835f-eabc-4602-870c-563ba418696a,/blog/topic/survival-against-the-odds,/topics/disasters-survival,301,exact,true,300,taxonomy_route_policy,/blog/topic/survival-against-the-odds,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
a0e90e7d-a467-4ce3-87f0-85c1c801da96,/blog/topic/top-episodes,/episodes,301,exact,true,300,taxonomy_route_policy,/blog/topic/top-episodes,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
32451a7c-a596-4418-ad02-eadd59da2456,/blog/topic/unsolved-mysteries,/topics/mysteries-unexplained,301,exact,true,300,taxonomy_route_policy,/blog/topic/unsolved-mysteries,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
d9ae1d29-849a-4eb9-a77a-9ae874bc2dd7,/blog/topic/wrongful-convictions,/topics/true-crime,301,exact,true,300,taxonomy_route_policy,/blog/topic/wrongful-convictions,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
54a86a16-8536-46e7-a4be-9319a0149da2,/cases,,410,exact,true,300,taxonomy_route_policy,/cases,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
2850c9ec-2d3d-4413-856c-81c8d28ad770,/collections/american-cases,,410,exact,true,300,taxonomy_route_policy,/collections/american-cases,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
3aad9f3b-6abe-442c-b332-733032c0c317,/collections/frauds-hoaxes-cons,/topics/scams-hoaxes-cons,301,exact,true,300,taxonomy_route_policy,/collections/frauds-hoaxes-cons,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
6b5e2327-96cd-434b-bec5-2eb15936b7b7,/collections/international-cases,,410,exact,true,300,taxonomy_route_policy,/collections/international-cases,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
