source_path,still_resolves,full_chain,final_url,final_status,expected_targets,result
/podcast/the-compendium-of-fascinating-things/episode/nutty-putty-cave-the-john-edward-jones-story-that-haunts-cavers-to-this-day,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/nutty-putty-cave-the-john-edward-jones-story-that-haunts-cavers-to-this-day | 200 https://www.thecompendiumpodcast.com/episodes/nutty-putty-cave-the-john-edward-jones-story-that-haunts-cavers-to-this-day,https://www.thecompendiumpodcast.com/episodes/nutty-putty-cave-the-john-edward-jones-story-that-haunts-cavers-to-this-day,200,/episodes/nutty-putty-cave-the-john-edward-jones-story-that-haunts-cavers-to-this-day,correct
/podcast/the-compendium-of-fascinating-things/episode/oj-simpson-i-did-it-unraveling-the-trial-of-the-century,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/oj-simpson-i-did-it-unraveling-the-trial-of-the-century | 200 https://www.thecompendiumpodcast.com/episodes/oj-simpson-i-did-it-unraveling-the-trial-of-the-century,https://www.thecompendiumpodcast.com/episodes/oj-simpson-i-did-it-unraveling-the-trial-of-the-century,200,/episodes/oj-simpson-i-did-it-unraveling-the-trial-of-the-century,correct
/podcast/the-compendium-of-fascinating-things/episode/patty-hearst-from-kidnapped-heiress-to-americas-most-wanted-fugitive,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/patty-hearst-from-kidnapped-heiress-to-americas-most-wanted-fugitive | 301 https://www.thecompendiumpodcast.com/episodes/patty-hearst-from-kidnapped-heiress-to-americas-most-wanted-fugitive | 200 https://www.thecompendiumpodcast.com/episodes/patty-hearst-from-kidnapped-heiress-to-america-s-most-wanted-fugitive,https://www.thecompendiumpodcast.com/episodes/patty-hearst-from-kidnapped-heiress-to-america-s-most-wanted-fugitive,200,/episodes/patty-hearst-from-kidnapped-heiress-to-america-s-most-wanted-fugitive,correct
/podcast/the-compendium-of-fascinating-things/episode/poop-cruise-the-carnival-triumph-disaster-that-stranded-thousands-without-toilets,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/poop-cruise-the-carnival-triumph-disaster-that-stranded-thousands-without-toilets | 200 https://www.thecompendiumpodcast.com/episodes/poop-cruise-the-carnival-triumph-disaster-that-stranded-thousands-without-toilets,https://www.thecompendiumpodcast.com/episodes/poop-cruise-the-carnival-triumph-disaster-that-stranded-thousands-without-toilets,200,/episodes/poop-cruise-the-carnival-triumph-disaster-that-stranded-thousands-without-toilets,correct
/podcast/the-compendium-of-fascinating-things/episode/princess-diana-part-1-the-royal-romance-that-was-over-before-it-began,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/princess-diana-part-1-the-royal-romance-that-was-over-before-it-began | 200 https://www.thecompendiumpodcast.com/episodes/princess-diana-part-1-the-royal-romance-that-was-over-before-it-began,https://www.thecompendiumpodcast.com/episodes/princess-diana-part-1-the-royal-romance-that-was-over-before-it-began,200,/episodes/princess-diana-part-1-the-royal-romance-that-was-over-before-it-began,correct
/podcast/the-compendium-of-fascinating-things/episode/princess-diana-part-2-the-truth-behind-her-divorce-from-charles-and-the-royal-fallout,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/princess-diana-part-2-the-truth-behind-her-divorce-from-charles-and-the-royal-fallout | 200 https://www.thecompendiumpodcast.com/episodes/princess-diana-part-2-the-truth-behind-her-divorce-from-charles-and-the-royal-fallout,https://www.thecompendiumpodcast.com/episodes/princess-diana-part-2-the-truth-behind-her-divorce-from-charles-and-the-royal-fallout,200,/episodes/princess-diana-part-2-the-truth-behind-her-divorce-from-charles-and-the-royal-fallout,correct
/podcast/the-compendium-of-fascinating-things/episode/princess-diana-part-3-the-final-year-the-fatal-chase-the-last-goodbye,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/princess-diana-part-3-the-final-year-the-fatal-chase-the-last-goodbye | 200 https://www.thecompendiumpodcast.com/episodes/princess-diana-part-3-the-final-year-the-fatal-chase-the-last-goodbye,https://www.thecompendiumpodcast.com/episodes/princess-diana-part-3-the-final-year-the-fatal-chase-the-last-goodbye,200,/episodes/princess-diana-part-3-the-final-year-the-fatal-chase-the-last-goodbye,correct
/podcast/the-compendium-of-fascinating-things/episode/reeva-steenkamp-the-night-oscar-pistorius-pulled-the-trigger,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/reeva-steenkamp-the-night-oscar-pistorius-pulled-the-trigger | 200 https://www.thecompendiumpodcast.com/episodes/reeva-steenkamp-the-night-oscar-pistorius-pulled-the-trigger,https://www.thecompendiumpodcast.com/episodes/reeva-steenkamp-the-night-oscar-pistorius-pulled-the-trigger,200,/episodes/reeva-steenkamp-the-night-oscar-pistorius-pulled-the-trigger,correct
/podcast/the-compendium-of-fascinating-things/episode/revisited-db-cooper-the-man-the-myth-the-unresolved-hijacking,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/revisited-db-cooper-the-man-the-myth-the-unresolved-hijacking | 200 https://www.thecompendiumpodcast.com/episodes/revisited-db-cooper-the-man-the-myth-the-unresolved-hijacking,https://www.thecompendiumpodcast.com/episodes/revisited-db-cooper-the-man-the-myth-the-unresolved-hijacking,200,/episodes/revisited-db-cooper-the-man-the-myth-the-unresolved-hijacking,correct
/podcast/the-compendium-of-fascinating-things/episode/revisited-house-of-gucci-a-tale-of-glamour-greed-and-grudges,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/revisited-house-of-gucci-a-tale-of-glamour-greed-and-grudges | 200 https://www.thecompendiumpodcast.com/episodes/revisited-house-of-gucci-a-tale-of-glamour-greed-and-grudges,https://www.thecompendiumpodcast.com/episodes/revisited-house-of-gucci-a-tale-of-glamour-greed-and-grudges,200,/episodes/revisited-house-of-gucci-a-tale-of-glamour-greed-and-grudges,correct
/podcast/the-compendium-of-fascinating-things/episode/revisited-nuns-on-the-run-how-eight-belgian-nuns-outsmarted-the-church,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/revisited-nuns-on-the-run-how-eight-belgian-nuns-outsmarted-the-church | 200 https://www.thecompendiumpodcast.com/episodes/revisited-nuns-on-the-run-how-eight-belgian-nuns-outsmarted-the-church,https://www.thecompendiumpodcast.com/episodes/revisited-nuns-on-the-run-how-eight-belgian-nuns-outsmarted-the-church,200,/episodes/revisited-nuns-on-the-run-how-eight-belgian-nuns-outsmarted-the-church,correct
/podcast/the-compendium-of-fascinating-things/episode/revisited-oj-simpson-i-did-it-unraveling-the-trial-of-the-century,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/revisited-oj-simpson-i-did-it-unraveling-the-trial-of-the-century | 200 https://www.thecompendiumpodcast.com/episodes/revisited-oj-simpson-i-did-it-unraveling-the-trial-of-the-century,https://www.thecompendiumpodcast.com/episodes/revisited-oj-simpson-i-did-it-unraveling-the-trial-of-the-century,200,/episodes/revisited-oj-simpson-i-did-it-unraveling-the-trial-of-the-century,correct
/podcast/the-compendium-of-fascinating-things/episode/revisited-the-chippendales-a-story-of-fame-money-and-murder,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/revisited-the-chippendales-a-story-of-fame-money-and-murder | 200 https://www.thecompendiumpodcast.com/episodes/revisited-the-chippendales-a-story-of-fame-money-and-murder,https://www.thecompendiumpodcast.com/episodes/revisited-the-chippendales-a-story-of-fame-money-and-murder,200,/episodes/revisited-the-chippendales-a-story-of-fame-money-and-murder,correct
/podcast/the-compendium-of-fascinating-things/episode/revisited-the-menendez-brothers-the-lyle-and-erik-menendez-story,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/revisited-the-menendez-brothers-the-lyle-and-erik-menendez-story | 200 https://www.thecompendiumpodcast.com/episodes/revisited-the-menendez-brothers-the-lyle-and-erik-menendez-story,https://www.thecompendiumpodcast.com/episodes/revisited-the-menendez-brothers-the-lyle-and-erik-menendez-story,200,/episodes/revisited-the-menendez-brothers-the-lyle-and-erik-menendez-story,correct
/podcast/the-compendium-of-fascinating-things/episode/revisited-the-miracle-of-the-andes-the-story-of-a-group-of-survivors-of-a-plane-crash-in-the-andes-in-1972,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/revisited-the-miracle-of-the-andes-the-story-of-a-group-of-survivors-of-a-plane-crash-in-the-andes-in-1972 | 200 https://www.thecompendiumpodcast.com/episodes/revisited-the-miracle-of-the-andes-the-story-of-a-group-of-survivors-of-a-plane-crash-in-the-andes-in-1972,https://www.thecompendiumpodcast.com/episodes/revisited-the-miracle-of-the-andes-the-story-of-a-group-of-survivors-of-a-plane-crash-in-the-andes-in-1972,200,/episodes/revisited-the-miracle-of-the-andes-the-story-of-a-group-of-survivors-of-a-plane-crash-in-the-andes-in-1972,correct
/podcast/the-compendium-of-fascinating-things/episode/revisited-the-mysterious-death-of-jonbenet-ramsey-a-closer-look-into-this-tragic-murder,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/revisited-the-mysterious-death-of-jonbenet-ramsey-a-closer-look-into-this-tragic-murder | 200 https://www.thecompendiumpodcast.com/episodes/revisited-the-mysterious-death-of-jonbenet-ramsey-a-closer-look-into-this-tragic-murder,https://www.thecompendiumpodcast.com/episodes/revisited-the-mysterious-death-of-jonbenet-ramsey-a-closer-look-into-this-tragic-murder,200,/episodes/revisited-the-mysterious-death-of-jonbenet-ramsey-a-closer-look-into-this-tragic-murder,correct
/podcast/the-compendium-of-fascinating-things/episode/revisited-the-titanic-part-1-the-people-the-passions-the-legend,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/revisited-the-titanic-part-1-the-people-the-passions-the-legend | 200 https://www.thecompendiumpodcast.com/episodes/revisited-the-titanic-part-1-the-people-the-passions-the-legend,https://www.thecompendiumpodcast.com/episodes/revisited-the-titanic-part-1-the-people-the-passions-the-legend,200,/episodes/revisited-the-titanic-part-1-the-people-the-passions-the-legend,correct
/podcast/the-compendium-of-fascinating-things/episode/roald-dahl-a-life-shaped-by-war-words-and-whimsy,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/roald-dahl-a-life-shaped-by-war-words-and-whimsy | 200 https://www.thecompendiumpodcast.com/episodes/roald-dahl-a-life-shaped-by-war-words-and-whimsy,https://www.thecompendiumpodcast.com/episodes/roald-dahl-a-life-shaped-by-war-words-and-whimsy,200,/episodes/roald-dahl-a-life-shaped-by-war-words-and-whimsy,correct
/podcast/the-compendium-of-fascinating-things/episode/roar-the-story-of-the-most-dangerous-film-ever-made,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/roar-the-story-of-the-most-dangerous-film-ever-made | 200 https://www.thecompendiumpodcast.com/episodes/roar-the-story-of-the-most-dangerous-film-ever-made,https://www.thecompendiumpodcast.com/episodes/roar-the-story-of-the-most-dangerous-film-ever-made,200,/episodes/roar-the-story-of-the-most-dangerous-film-ever-made,correct
/podcast/the-compendium-of-fascinating-things/episode/rudy-kurniawan-the-man-who-duped-the-elite-with-fake-fine-wines,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/rudy-kurniawan-the-man-who-duped-the-elite-with-fake-fine-wines | 200 https://www.thecompendiumpodcast.com/episodes/rudy-kurniawan-the-man-who-duped-the-elite-with-fake-fine-wines,https://www.thecompendiumpodcast.com/episodes/rudy-kurniawan-the-man-who-duped-the-elite-with-fake-fine-wines,200,/episodes/rudy-kurniawan-the-man-who-duped-the-elite-with-fake-fine-wines,correct
/podcast/the-compendium-of-fascinating-things/episode/scientology-understanding-their-beliefs-practices-and-scandals,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/scientology-understanding-their-beliefs-practices-and-scandals | 200 https://www.thecompendiumpodcast.com/episodes/scientology-understanding-their-beliefs-practices-and-scandals,https://www.thecompendiumpodcast.com/episodes/scientology-understanding-their-beliefs-practices-and-scandals,200,/episodes/scientology-understanding-their-beliefs-practices-and-scandals,correct
/podcast/the-compendium-of-fascinating-things/episode/secret-mall-apartment-how-an-artist-lived-in-a-mall-for-4-years-without-getting-caught,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/secret-mall-apartment-how-an-artist-lived-in-a-mall-for-4-years-without-getting-caught | 200 https://www.thecompendiumpodcast.com/episodes/secret-mall-apartment-how-an-artist-lived-in-a-mall-for-4-years-without-getting-caught,https://www.thecompendiumpodcast.com/episodes/secret-mall-apartment-how-an-artist-lived-in-a-mall-for-4-years-without-getting-caught,200,/episodes/secret-mall-apartment-how-an-artist-lived-in-a-mall-for-4-years-without-getting-caught,correct
/podcast/the-compendium-of-fascinating-things/episode/sixto-rodriguez-the-story-of-an-unknown-musician-who-inspired-a-revolution,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/sixto-rodriguez-the-story-of-an-unknown-musician-who-inspired-a-revolution | 200 https://www.thecompendiumpodcast.com/episodes/sixto-rodriguez-the-story-of-an-unknown-musician-who-inspired-a-revolution,https://www.thecompendiumpodcast.com/episodes/sixto-rodriguez-the-story-of-an-unknown-musician-who-inspired-a-revolution,200,/episodes/sixto-rodriguez-the-story-of-an-unknown-musician-who-inspired-a-revolution,correct
/podcast/the-compendium-of-fascinating-things/episode/space-cadets-how-a-british-reality-show-convinced-contestants-they-were-in-space,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/space-cadets-how-a-british-reality-show-convinced-contestants-they-were-in-space | 200 https://www.thecompendiumpodcast.com/episodes/space-cadets-how-a-british-reality-show-convinced-contestants-they-were-in-space,https://www.thecompendiumpodcast.com/episodes/space-cadets-how-a-british-reality-show-convinced-contestants-they-were-in-space,200,/episodes/space-cadets-how-a-british-reality-show-convinced-contestants-they-were-in-space,correct
/podcast/the-compendium-of-fascinating-things/episode/survival-at-sea-the-harrowing-tale-of-the-trashman-yacht-sinking,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/survival-at-sea-the-harrowing-tale-of-the-trashman-yacht-sinking | 200 https://www.thecompendiumpodcast.com/episodes/survival-at-sea-the-harrowing-tale-of-the-trashman-yacht-sinking,https://www.thecompendiumpodcast.com/episodes/survival-at-sea-the-harrowing-tale-of-the-trashman-yacht-sinking,200,/episodes/survival-at-sea-the-harrowing-tale-of-the-trashman-yacht-sinking,correct
/podcast/the-compendium-of-fascinating-things/episode/terminal-man-the-refugee-who-waited-at-an-airport-for-18-years,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/terminal-man-the-refugee-who-waited-at-an-airport-for-18-years | 200 https://www.thecompendiumpodcast.com/episodes/terminal-man-the-refugee-who-waited-at-an-airport-for-18-years,https://www.thecompendiumpodcast.com/episodes/terminal-man-the-refugee-who-waited-at-an-airport-for-18-years,200,/episodes/terminal-man-the-refugee-who-waited-at-an-airport-for-18-years,correct
/podcast/the-compendium-of-fascinating-things/episode/the-2019-ebay-stalking-scandal-when-tech-giants-become-stalkers,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/the-2019-ebay-stalking-scandal-when-tech-giants-become-stalkers | 200 https://www.thecompendiumpodcast.com/episodes/the-2019-ebay-stalking-scandal-when-tech-giants-become-stalkers,https://www.thecompendiumpodcast.com/episodes/the-2019-ebay-stalking-scandal-when-tech-giants-become-stalkers,200,/episodes/the-2019-ebay-stalking-scandal-when-tech-giants-become-stalkers,correct
/podcast/the-compendium-of-fascinating-things/episode/the-acali-experiment-science-sex-and-santiago-genovess-bizarre-human-behaviour-study,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/the-acali-experiment-science-sex-and-santiago-genovess-bizarre-human-behaviour-study | 301 https://www.thecompendiumpodcast.com/episodes/the-acali-experiment-science-sex-and-santiago-genovess-bizarre-human-behaviour-study | 200 https://www.thecompendiumpodcast.com/episodes/the-acali-experiment-science-sex-and-santiago-genoves-s-bizarre-human-behaviour-study,https://www.thecompendiumpodcast.com/episodes/the-acali-experiment-science-sex-and-santiago-genoves-s-bizarre-human-behaviour-study,200,/episodes/the-acali-experiment-science-sex-and-santiago-genoves-s-bizarre-human-behaviour-study,correct
/podcast/the-compendium-of-fascinating-things/episode/the-alcatraz-escape-the-unbelievable-true-story-of-the-great-prison-break,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/the-alcatraz-escape-the-unbelievable-true-story-of-the-great-prison-break | 200 https://www.thecompendiumpodcast.com/episodes/the-alcatraz-escape-the-unbelievable-true-story-of-the-great-prison-break,https://www.thecompendiumpodcast.com/episodes/the-alcatraz-escape-the-unbelievable-true-story-of-the-great-prison-break,200,/episodes/the-alcatraz-escape-the-unbelievable-true-story-of-the-great-prison-break,correct
/podcast/the-compendium-of-fascinating-things/episode/the-compendium-an-assembly-of-fascinating-things,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/the-compendium-an-assembly-of-fascinating-things | 200 https://www.thecompendiumpodcast.com/episodes/the-compendium-an-assembly-of-fascinating-things,https://www.thecompendiumpodcast.com/episodes/the-compendium-an-assembly-of-fascinating-things,200,/episodes/the-compendium-an-assembly-of-fascinating-things,correct
/podcast/the-compendium-of-fascinating-things/episode/the-crazy-story-of-tetris-from-ussr-blocks-to-usa-stardom,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/the-crazy-story-of-tetris-from-ussr-blocks-to-usa-stardom | 200 https://www.thecompendiumpodcast.com/episodes/the-crazy-story-of-tetris-from-ussr-blocks-to-usa-stardom,https://www.thecompendiumpodcast.com/episodes/the-crazy-story-of-tetris-from-ussr-blocks-to-usa-stardom,200,/episodes/the-crazy-story-of-tetris-from-ussr-blocks-to-usa-stardom,correct
/podcast/the-compendium-of-fascinating-things/episode/the-curse-of-the-cecil-americas-most-dangerous-hotel,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/the-curse-of-the-cecil-americas-most-dangerous-hotel | 301 https://www.thecompendiumpodcast.com/episodes/the-curse-of-the-cecil-americas-most-dangerous-hotel | 200 https://www.thecompendiumpodcast.com/episodes/the-curse-of-the-cecil-america-s-most-dangerous-hotel,https://www.thecompendiumpodcast.com/episodes/the-curse-of-the-cecil-america-s-most-dangerous-hotel,200,/episodes/the-curse-of-the-cecil-america-s-most-dangerous-hotel,correct
/podcast/the-compendium-of-fascinating-things/episode/the-disappearance-of-emanuela-orlandi-pt-1,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/the-disappearance-of-emanuela-orlandi-pt-1 | 200 https://www.thecompendiumpodcast.com/episodes/the-disappearance-of-emanuela-orlandi-pt-1,https://www.thecompendiumpodcast.com/episodes/the-disappearance-of-emanuela-orlandi-pt-1,200,/episodes/the-disappearance-of-emanuela-orlandi-pt-1,correct
/podcast/the-compendium-of-fascinating-things/episode/the-disappearance-of-emanuela-orlandi-pt-2,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/the-disappearance-of-emanuela-orlandi-pt-2 | 200 https://www.thecompendiumpodcast.com/episodes/the-disappearance-of-emanuela-orlandi-pt-2,https://www.thecompendiumpodcast.com/episodes/the-disappearance-of-emanuela-orlandi-pt-2,200,/episodes/the-disappearance-of-emanuela-orlandi-pt-2,correct
/podcast/the-compendium-of-fascinating-things/episode/the-doctor-who-killed-the-chilling-true-story-of-dr-harrold-shipman-and-his-many-victims,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/the-doctor-who-killed-the-chilling-true-story-of-dr-harrold-shipman-and-his-many-victims | 200 https://www.thecompendiumpodcast.com/episodes/the-doctor-who-killed-the-chilling-true-story-of-dr-harrold-shipman-and-his-many-victims,https://www.thecompendiumpodcast.com/episodes/the-doctor-who-killed-the-chilling-true-story-of-dr-harrold-shipman-and-his-many-victims,200,/episodes/the-doctor-who-killed-the-chilling-true-story-of-dr-harrold-shipman-and-his-many-victims,correct
/podcast/the-compendium-of-fascinating-things/episode/the-enfield-poltergeist-haunting-on-green-street,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/the-enfield-poltergeist-haunting-on-green-street | 200 https://www.thecompendiumpodcast.com/episodes/the-enfield-poltergeist-haunting-on-green-street,https://www.thecompendiumpodcast.com/episodes/the-enfield-poltergeist-haunting-on-green-street,200,/episodes/the-enfield-poltergeist-haunting-on-green-street,correct
/podcast/the-compendium-of-fascinating-things/episode/the-exorcism-of-roland-doe-the-true-story-behind-the-exorcist,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/the-exorcism-of-roland-doe-the-true-story-behind-the-exorcist | 200 https://www.thecompendiumpodcast.com/episodes/the-exorcism-of-roland-doe-the-true-story-behind-the-exorcist,https://www.thecompendiumpodcast.com/episodes/the-exorcism-of-roland-doe-the-true-story-behind-the-exorcist,200,/episodes/the-exorcism-of-roland-doe-the-true-story-behind-the-exorcist,correct
/podcast/the-compendium-of-fascinating-things/episode/the-giggling-granny-nannie-doss-the-serial-killer-grandma,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/the-giggling-granny-nannie-doss-the-serial-killer-grandma | 200 https://www.thecompendiumpodcast.com/episodes/the-giggling-granny-nannie-doss-the-serial-killer-grandma,https://www.thecompendiumpodcast.com/episodes/the-giggling-granny-nannie-doss-the-serial-killer-grandma,200,/episodes/the-giggling-granny-nannie-doss-the-serial-killer-grandma,correct
/podcast/the-compendium-of-fascinating-things/episode/the-great-emu-war-of-1932-emus-soldiers-and-an-unexpected-war,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/the-great-emu-war-of-1932-emus-soldiers-and-an-unexpected-war | 200 https://www.thecompendiumpodcast.com/episodes/the-great-emu-war-of-1932-emus-soldiers-and-an-unexpected-war,https://www.thecompendiumpodcast.com/episodes/the-great-emu-war-of-1932-emus-soldiers-and-an-unexpected-war,200,/episodes/the-great-emu-war-of-1932-emus-soldiers-and-an-unexpected-war,correct
/podcast/the-compendium-of-fascinating-things/episode/the-hindenburg-disaster-the-fiery-end-of-the-golden-age-of-airships,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/the-hindenburg-disaster-the-fiery-end-of-the-golden-age-of-airships | 200 https://www.thecompendiumpodcast.com/episodes/the-hindenburg-disaster-the-fiery-end-of-the-golden-age-of-airships,https://www.thecompendiumpodcast.com/episodes/the-hindenburg-disaster-the-fiery-end-of-the-golden-age-of-airships,200,/episodes/the-hindenburg-disaster-the-fiery-end-of-the-golden-age-of-airships,correct
/podcast/the-compendium-of-fascinating-things/episode/the-loch-ness-monster-hoax-how-a-man-named-marmaduke-fooled-the-world,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/the-loch-ness-monster-hoax-how-a-man-named-marmaduke-fooled-the-world | 200 https://www.thecompendiumpodcast.com/episodes/the-loch-ness-monster-hoax-how-a-man-named-marmaduke-fooled-the-world,https://www.thecompendiumpodcast.com/episodes/the-loch-ness-monster-hoax-how-a-man-named-marmaduke-fooled-the-world,200,/episodes/the-loch-ness-monster-hoax-how-a-man-named-marmaduke-fooled-the-world,correct
/podcast/the-compendium-of-fascinating-things/episode/the-pizza-bomber-heist-the-astonishing-story-of-brian-wells-and-the-collar-bomb-conspiracy,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/the-pizza-bomber-heist-the-astonishing-story-of-brian-wells-and-the-collar-bomb-conspiracy | 200 https://www.thecompendiumpodcast.com/episodes/the-pizza-bomber-heist-the-astonishing-story-of-brian-wells-and-the-collar-bomb-conspiracy,https://www.thecompendiumpodcast.com/episodes/the-pizza-bomber-heist-the-astonishing-story-of-brian-wells-and-the-collar-bomb-conspiracy,200,/episodes/the-pizza-bomber-heist-the-astonishing-story-of-brian-wells-and-the-collar-bomb-conspiracy,correct
/podcast/the-compendium-of-fascinating-things/episode/the-real-life-gone-girl-denise-huskins-vallejo-kidnapping-story,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/the-real-life-gone-girl-denise-huskins-vallejo-kidnapping-story | 200 https://www.thecompendiumpodcast.com/episodes/the-real-life-gone-girl-denise-huskins-vallejo-kidnapping-story,https://www.thecompendiumpodcast.com/episodes/the-real-life-gone-girl-denise-huskins-vallejo-kidnapping-story,200,/episodes/the-real-life-gone-girl-denise-huskins-vallejo-kidnapping-story,correct
/podcast/the-compendium-of-fascinating-things/episode/the-suffolk-strangler-steve-wright-the-man-who-made-the-road-home-a-nightmare,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/the-suffolk-strangler-steve-wright-the-man-who-made-the-road-home-a-nightmare | 200 https://www.thecompendiumpodcast.com/episodes/the-suffolk-strangler-steve-wright-the-man-who-made-the-road-home-a-nightmare,https://www.thecompendiumpodcast.com/episodes/the-suffolk-strangler-steve-wright-the-man-who-made-the-road-home-a-nightmare,200,/episodes/the-suffolk-strangler-steve-wright-the-man-who-made-the-road-home-a-nightmare,correct
/podcast/the-compendium-of-fascinating-things/episode/the-titanic-part-1-the-people-the-passions-the-legend,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/the-titanic-part-1-the-people-the-passions-the-legend | 200 https://www.thecompendiumpodcast.com/episodes/the-titanic-part-1-the-people-the-passions-the-legend,https://www.thecompendiumpodcast.com/episodes/the-titanic-part-1-the-people-the-passions-the-legend,200,/episodes/the-titanic-part-1-the-people-the-passions-the-legend,correct
/podcast/the-compendium-of-fascinating-things/episode/the-titanic-part-2-the-voyage-the-iceberg-the-aftermath,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/the-titanic-part-2-the-voyage-the-iceberg-the-aftermath | 200 https://www.thecompendiumpodcast.com/episodes/the-titanic-part-2-the-voyage-the-iceberg-the-aftermath,https://www.thecompendiumpodcast.com/episodes/the-titanic-part-2-the-voyage-the-iceberg-the-aftermath,200,/episodes/the-titanic-part-2-the-voyage-the-iceberg-the-aftermath,correct
/podcast/the-compendium-of-fascinating-things/episode/tylenol-murders-a-chilling-mystery-of-poisoned-pills-and-a-vanishing-killer,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/tylenol-murders-a-chilling-mystery-of-poisoned-pills-and-a-vanishing-killer | 200 https://www.thecompendiumpodcast.com/episodes/tylenol-murders-a-chilling-mystery-of-poisoned-pills-and-a-vanishing-killer,https://www.thecompendiumpodcast.com/episodes/tylenol-murders-a-chilling-mystery-of-poisoned-pills-and-a-vanishing-killer,200,/episodes/tylenol-murders-a-chilling-mystery-of-poisoned-pills-and-a-vanishing-killer,correct
/podcast/the-compendium-of-fascinating-things/episode/village-people-disco-beats-cultural-shifts-and-gay-icons,true,301 https://www.thecompendiumpodcast.com/podcast/the-compendium-of-fascinating-things/episode/village-people-disco-beats-cultural-shifts-and-gay-icons | 200 https://www.thecompendiumpodcast.com/episodes/village-people-disco-beats-cultural-shifts-and-gay-icons,https://www.thecompendiumpodcast.com/episodes/village-people-disco-beats-cultural-shifts-and-gay-icons,200,/episodes/village-people-disco-beats-cultural-shifts-and-gay-icons,correct
