source_path,target_url,status_code,match_type,is_active,priority,source_type,source_ref,created_at,updated_at
/podcast/the-compendium-of-fascinating-things/episode/reeva-steenkamp-the-night-oscar-pistorius-pulled-the-trigger,/episodes/reeva-steenkamp-the-night-oscar-pistorius-pulled-the-trigger,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/revisited-db-cooper-the-man-the-myth-the-unresolved-hijacking,/episodes/revisited-db-cooper-the-man-the-myth-the-unresolved-hijacking,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/revisited-elizabeth-holmes-silicon-valleys-greatest-fraud,/episodes/revisited-elizabeth-holmes-silicon-valley-s-greatest-fraud,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/revisited-gunthers-millions-the-unbelievable-story-and-scam-behind-the-worlds-richest-dog,/episodes/revisited-gunther-s-millions-the-unbelievable-story-and-scam-behind-the-world-s-richest-dog,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/revisited-house-of-gucci-a-tale-of-glamour-greed-and-grudges,/episodes/revisited-house-of-gucci-a-tale-of-glamour-greed-and-grudges,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/revisited-nuns-on-the-run-how-eight-belgian-nuns-outsmarted-the-church,/episodes/revisited-nuns-on-the-run-how-eight-belgian-nuns-outsmarted-the-church,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/revisited-oj-simpson-i-did-it-unraveling-the-trial-of-the-century,/episodes/revisited-oj-simpson-i-did-it-unraveling-the-trial-of-the-century,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/revisited-the-chippendales-a-story-of-fame-money-and-murder,/episodes/revisited-the-chippendales-a-story-of-fame-money-and-murder,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/revisited-the-menendez-brothers-the-lyle-and-erik-menendez-story,/episodes/revisited-the-menendez-brothers-the-lyle-and-erik-menendez-story,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/revisited-the-miracle-of-the-andes-the-story-of-a-group-of-survivors-of-a-plane-crash-in-the-andes-in-1972,/episodes/revisited-the-miracle-of-the-andes-the-story-of-a-group-of-survivors-of-a-plane-crash-in-the-andes-in-1972,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/revisited-the-mysterious-death-of-jonbenet-ramsey-a-closer-look-into-this-tragic-murder,/episodes/revisited-the-mysterious-death-of-jonbenet-ramsey-a-closer-look-into-this-tragic-murder,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/revisited-the-titanic-part-1-the-people-the-passions-the-legend,/episodes/revisited-the-titanic-part-1-the-people-the-passions-the-legend,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/roald-dahl-a-life-shaped-by-war-words-and-whimsy,/episodes/roald-dahl-a-life-shaped-by-war-words-and-whimsy,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/roar-the-story-of-the-most-dangerous-film-ever-made,/episodes/roar-the-story-of-the-most-dangerous-film-ever-made,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/rudy-kurniawan-the-man-who-duped-the-elite-with-fake-fine-wines,/episodes/rudy-kurniawan-the-man-who-duped-the-elite-with-fake-fine-wines,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/scientology-understanding-their-beliefs-practices-and-scandals,/episodes/scientology-understanding-their-beliefs-practices-and-scandals,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/searching-for-madeleine-mccann-a-familys-heartbreak-and-hope,/episodes/searching-for-madeleine-mccann-a-family-s-heartbreak-and-hope,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/secret-mall-apartment-how-an-artist-lived-in-a-mall-for-4-years-without-getting-caught,/episodes/secret-mall-apartment-how-an-artist-lived-in-a-mall-for-4-years-without-getting-caught,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/sex-cult-the-story-of-bhagwan-rajneesh-and-his-sex-cults-bioterror-plot-to-take-over-oregon,/episodes/sex-cult-the-story-of-bhagwan-rajneesh-and-his-sex-cult-s-bioterror-plot-to-take-over-oregon,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/sixto-rodriguez-cold-fact-the-man-who-inspired-a-revolution,/episodes/sixto-rodriguez-the-sugar-man-who-inspired-a-revolution,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/sixto-rodriguez-the-story-of-an-unknown-musician-who-inspired-a-revolution,/episodes/sixto-rodriguez-the-story-of-an-unknown-musician-who-inspired-a-revolution,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/space-cadets-how-a-british-reality-show-convinced-contestants-they-were-in-space,/episodes/space-cadets-how-a-british-reality-show-convinced-contestants-they-were-in-space,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/survival-at-sea-the-harrowing-tale-of-the-trashman-yacht-sinking,/episodes/survival-at-sea-the-harrowing-tale-of-the-trashman-yacht-sinking,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/tania-head-the-911-survivor-who-wasnt-there,/episodes/tania-head-the-9-11-survivor-who-wasn-t-there,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/terminal-man-the-refugee-who-waited-at-an-airport-for-18-years,/episodes/terminal-man-the-refugee-who-waited-at-an-airport-for-18-years,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/the-1989-oscars-a-night-hollywood-wants-you-to-forget,/episodes/the-61st-academy-awards-the-worst-oscars-ceremony-ever,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/the-2019-ebay-stalking-scandal-when-tech-giants-become-stalkers,/episodes/the-2019-ebay-stalking-scandal-when-tech-giants-become-stalkers,301,exact,true,100,manual,,2026-03-04T22:16:07.259218+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/the-acali-experiment-science-sex-and-santiago-genovess-bizarre-human-behaviour-study,/episodes/the-acali-experiment-science-sex-and-santiago-genoves-s-bizarre-human-behaviour-study,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/the-alcatraz-escape-the-unbelievable-true-story-of-the-great-prison-break,/episodes/the-alcatraz-escape-the-unbelievable-true-story-of-the-great-prison-break,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/the-challenger-disaster-christa-mcauliffes-legacy-beyond-the-space-shuttle-explosion,/episodes/the-challenger-disaster-christa-mcauliffe-s-legacy-beyond-the-space-shuttle-explosion,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/the-chernobyl-disaster-what-really-happened-at-012340-on-april-26th-1986,/episodes/the-chernobyl-disaster-what-really-happened-at-01-23-40-on-april-26th-1986,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/the-clinton-lewinsky-scandal-a-vast-right-wing-conspiracy-of-secrets-lies-and-political-agendas,/episodes/the-monica-lewinsky-scandal-a-vast-right-wing-conspiracy-of-secrets-lies-and-political-agendas,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/the-compendium-an-assembly-of-fascinating-things,/episodes/the-compendium-an-assembly-of-fascinating-things,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-05T21:01:41.898097+00:00
/podcast/the-compendium-of-fascinating-things/episode/the-crazy-story-of-tetris-from-ussr-blocks-to-usa-stardom,/episodes/the-crazy-story-of-tetris-from-ussr-blocks-to-usa-stardom,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/the-curse-of-the-cecil-americas-most-dangerous-hotel,/episodes/the-curse-of-the-cecil-america-s-most-dangerous-hotel,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/the-disappearance-of-emanuela-orlandi-pt-1,/episodes/the-disappearance-of-emanuela-orlandi-pt-1,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/the-disappearance-of-emanuela-orlandi-pt-2,/episodes/the-disappearance-of-emanuela-orlandi-pt-2,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/the-doctor-who-killed-the-chilling-true-story-of-dr-harrold-shipman-and-his-many-victims,/episodes/the-doctor-who-killed-the-chilling-true-story-of-dr-harrold-shipman-and-his-many-victims,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/the-enfield-poltergeist-haunting-on-green-street,/episodes/the-enfield-poltergeist-haunting-on-green-street,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/the-execution-of-the-romanovs-from-russias-throne-to-an-unthinkable-fate,/episodes/the-execution-of-the-romanovs-from-russia-s-throne-to-an-unthinkable-fate,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/the-exorcism-of-roland-doe-the-true-story-behind-the-exorcist,/episodes/the-exorcism-of-roland-doe-the-true-story-behind-the-exorcist,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/the-giggling-granny-nannie-doss-the-serial-killer-grandma,/episodes/the-giggling-granny-nannie-doss-the-serial-killer-grandma,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/the-great-emu-war-of-1932-emus-soldiers-and-an-unexpected-war,/episodes/the-great-emu-war-of-1932-emus-soldiers-and-an-unexpected-war,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/the-hindenburg-disaster-the-fiery-end-of-the-golden-age-of-airships,/episodes/the-hindenburg-disaster-the-fiery-end-of-the-golden-age-of-airships,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/the-lindbergh-baby-the-kidnapping-of-americas-most-beloved-baby,/episodes/baby-jessica-the-girl-who-fell-down-a-well-and-changed-news-forever,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/the-loch-ness-monster-hoax-how-a-man-named-marmaduke-fooled-the-world,/episodes/the-loch-ness-monster-hoax-how-a-man-named-marmaduke-fooled-the-world,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/the-mushroom-murderer-erin-pattersons-deadly-family-lunch-and-the-trial-that-shocked-the-world,/episodes/the-mushroom-murderer-erin-patterson-s-deadly-family-lunch-and-the-trial-that-shocked-the-world,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/the-pizza-bomber-heist-the-astonishing-story-of-brian-wells-and-the-collar-bomb-conspiracy,/episodes/the-pizza-bomber-heist-the-astonishing-story-of-brian-wells-and-the-collar-bomb-conspiracy,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/the-real-life-gone-girl-denise-huskins-vallejo-kidnapping-story,/episodes/the-real-life-gone-girl-denise-huskins-vallejo-kidnapping-story,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/the-satanic-panic-a-deep-dive-into-americas-biggest-child-abuse-scandal,/episodes/the-satanic-panic-a-deep-dive-into-america-s-biggest-child-abuse-scandal,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/the-shark-arm-murder-when-a-tiger-shark-spilled-a-killers-secret,/episodes/the-shark-arm-murder-when-a-tiger-shark-spilled-a-killer-s-secret,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/the-suffolk-strangler-steve-wright-the-man-who-made-the-road-home-a-nightmare,/episodes/the-suffolk-strangler-steve-wright-the-man-who-made-the-road-home-a-nightmare,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/the-titanic-part-1-the-people-the-passions-the-legend,/episodes/the-titanic-part-1-the-people-the-passions-the-legend,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/the-titanic-part-2-the-voyage-the-iceberg-the-aftermath,/episodes/the-titanic-part-2-the-voyage-the-iceberg-the-aftermath,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/tylenol-murders-a-chilling-mystery-of-poisoned-pills-and-a-vanishing-killer,/episodes/tylenol-murders-a-chilling-mystery-of-poisoned-pills-and-a-vanishing-killer,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/village-people-disco-beats-cultural-shifts-and-gay-icons,/episodes/village-people-disco-beats-cultural-shifts-and-gay-icons,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/west-memphis-three-paradise-lost-justice-lost-innocence-lost,/episodes/west-memphis-three-paradise-lost-justice-lost-innocence-lost,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/when-hippos-attack-nightmare-on-the-zambezi-and-the-miracle-paddle-that-saved-their-lives,/episodes/when-hippos-attack-nightmare-on-the-zambezi-and-the-miracle-paddle-that-saved-their-lives,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/who-shot-jill-dando-the-mystery-behind-her-infamous-murder,/episodes/who-killed-jill-dando-the-mystery-behind-her-infamous-murder,301,exact,true,100,manual,,2026-03-02T18:12:22.881561+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/episode/who-wants-to-be-a-millionaire-the-coughing-scandal-exposed,/episodes/the-millionaire-cough-britain-s-biggest-game-show-scandal,301,exact,true,100,manual,,2026-03-02T16:59:32.500128+00:00,2026-03-07T22:35:51.826853+00:00
/podcast/the-compendium-of-fascinating-things/season/2,/,301,exact,true,100,manual,,2026-03-05T23:49:27.937492+00:00,2026-03-05T23:49:27.937492+00:00
/press-kit,/connect/press-kit,301,exact,true,100,manual,,2026-03-05T00:36:25.314552+00:00,2026-03-05T23:43:55.623798+00:00
/pressandmedia,/connect/press-kit,301,exact,true,100,manual,,2026-03-05T23:45:35.451796+00:00,2026-03-05T23:45:35.451796+00:00
/video/milli-vanilli-the-real-story-behind-greatest-lip-sync-scandal-in-music-history,/episodes/milli-vanilli-the-real-story-behind-greatest-lip-sync-scandal-in-music-history,301,exact,true,100,manual,,2026-03-05T07:21:15.122607+00:00,2026-03-07T22:35:51.826853+00:00
/video/the-1989-oscars-a-night-hollywood-wants-you-to-forget,/episodes/the-61st-academy-awards-the-worst-oscars-ceremony-ever,301,exact,true,100,manual,,2026-03-05T07:39:17.86732+00:00,2026-03-07T22:35:51.826853+00:00
/video/who-shot-jill-dando-the-mystery-behind-her-infamous-murder,/episodes/who-killed-jill-dando-the-mystery-behind-her-infamous-murder,301,exact,true,100,manual,,2026-03-05T07:36:44.942852+00:00,2026-03-07T22:35:51.826853+00:00
/blog/category/crime-stories,/topics/true-crime,301,exact,true,300,taxonomy_route_policy,/blog/category/crime-stories,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/blog/category/cults-belief-moral-panics,/topics/cults-belief-moral-panics,301,exact,true,300,taxonomy_route_policy,/blog/category/cults-belief-moral-panics,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/blog/category/disasters-survival,/topics/disasters-survival,301,exact,true,300,taxonomy_route_policy,/blog/category/disasters-survival,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/blog/category/history,/topics/history,301,exact,true,300,taxonomy_route_policy,/blog/category/history,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/blog/category/incredible-events,/topics/history,301,exact,true,300,taxonomy_route_policy,/blog/category/incredible-events,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/blog/category/incredible-people,/topics/incredible-people,301,exact,true,300,taxonomy_route_policy,/blog/category/incredible-people,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/blog/category/mysteries,/topics/mysteries-unexplained,301,exact,true,300,taxonomy_route_policy,/blog/category/mysteries,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/blog/category/mysteries-unexplained,/topics/mysteries-unexplained,301,exact,true,300,taxonomy_route_policy,/blog/category/mysteries-unexplained,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/blog/category/pop-culture-entertainment,/topics/pop-culture-entertainment,301,exact,true,300,taxonomy_route_policy,/blog/category/pop-culture-entertainment,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/blog/category/prison-breaks,/topics/true-crime,301,exact,true,300,taxonomy_route_policy,/blog/category/prison-breaks,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/blog/category/scams-hoaxes-cons,/topics/scams-hoaxes-cons,301,exact,true,300,taxonomy_route_policy,/blog/category/scams-hoaxes-cons,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/blog/category/true-crime,/topics/true-crime,301,exact,true,300,taxonomy_route_policy,/blog/category/true-crime,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/blog/series,,410,exact,true,300,taxonomy_route_policy,/blog/series,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/blog/series/amanda-knox-meredith-kercher,,410,exact,true,300,taxonomy_route_policy,/blog/series/amanda-knox-meredith-kercher,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/blog/series/american-cases,,410,exact,true,300,taxonomy_route_policy,/blog/series/american-cases,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/blog/series/british-cases,/collections/british-cases,301,exact,true,300,taxonomy_route_policy,/blog/series/british-cases,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/blog/series/emanuela-orlandi,,410,exact,true,300,taxonomy_route_policy,/blog/series/emanuela-orlandi,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/blog/series/international-cases,,410,exact,true,300,taxonomy_route_policy,/blog/series/international-cases,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/blog/series/princess-diana,,410,exact,true,300,taxonomy_route_policy,/blog/series/princess-diana,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/blog/series/survival-stories,/topics/disasters-survival,301,exact,true,300,taxonomy_route_policy,/blog/series/survival-stories,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/blog/series/titanic,,410,exact,true,300,taxonomy_route_policy,/blog/series/titanic,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/blog/topic/conspiracies-cover-ups,,410,exact,true,300,taxonomy_route_policy,/blog/topic/conspiracies-cover-ups,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/blog/topic/cults,/topics/cults-belief-moral-panics,301,exact,true,300,taxonomy_route_policy,/blog/topic/cults,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/blog/topic/disappearances,/topics/true-crime,301,exact,true,300,taxonomy_route_policy,/blog/topic/disappearances,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/blog/topic/hoaxes,/topics/scams-hoaxes-cons,301,exact,true,300,taxonomy_route_policy,/blog/topic/hoaxes,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/blog/topic/kidnappings,/topics/true-crime,301,exact,true,300,taxonomy_route_policy,/blog/topic/kidnappings,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/blog/topic/media-frenzy,,410,exact,true,300,taxonomy_route_policy,/blog/topic/media-frenzy,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/blog/topic/murders,/topics/true-crime,301,exact,true,300,taxonomy_route_policy,/blog/topic/murders,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/blog/topic/scams-frauds,/topics/scams-hoaxes-cons,301,exact,true,300,taxonomy_route_policy,/blog/topic/scams-frauds,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/blog/topic/scandals,,410,exact,true,300,taxonomy_route_policy,/blog/topic/scandals,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/blog/topic/serial-killers,/topics/true-crime,301,exact,true,300,taxonomy_route_policy,/blog/topic/serial-killers,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/blog/topic/survival-against-the-odds,/topics/disasters-survival,301,exact,true,300,taxonomy_route_policy,/blog/topic/survival-against-the-odds,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/blog/topic/top-episodes,/episodes,301,exact,true,300,taxonomy_route_policy,/blog/topic/top-episodes,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/blog/topic/unsolved-mysteries,/topics/mysteries-unexplained,301,exact,true,300,taxonomy_route_policy,/blog/topic/unsolved-mysteries,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/blog/topic/wrongful-convictions,/topics/true-crime,301,exact,true,300,taxonomy_route_policy,/blog/topic/wrongful-convictions,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/cases,,410,exact,true,300,taxonomy_route_policy,/cases,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/collections/american-cases,,410,exact,true,300,taxonomy_route_policy,/collections/american-cases,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/collections/frauds-hoaxes-cons,/topics/scams-hoaxes-cons,301,exact,true,300,taxonomy_route_policy,/collections/frauds-hoaxes-cons,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/collections/international-cases,,410,exact,true,300,taxonomy_route_policy,/collections/international-cases,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/collections/music-fame-pop-culture,/topics/pop-culture-entertainment,301,exact,true,300,taxonomy_route_policy,/collections/music-fame-pop-culture,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/collections/survival-stories,/topics/disasters-survival,301,exact,true,300,taxonomy_route_policy,/collections/survival-stories,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/events,,410,exact,true,300,taxonomy_route_policy,/events,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/people,,410,exact,true,300,taxonomy_route_policy,/people,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/series,,410,exact,true,300,taxonomy_route_policy,/series,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/series/amanda-knox-meredith-kercher,,410,exact,true,300,taxonomy_route_policy,/series/amanda-knox-meredith-kercher,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/series/emanuela-orlandi,,410,exact,true,300,taxonomy_route_policy,/series/emanuela-orlandi,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/series/princess-diana,,410,exact,true,300,taxonomy_route_policy,/series/princess-diana,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/series/titanic,,410,exact,true,300,taxonomy_route_policy,/series/titanic,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
/themes,,410,exact,true,300,taxonomy_route_policy,/themes,2026-03-15T11:00:21.034171+00:00,2026-03-15T14:11:18.271875+00:00
